AirportCode,ClimateZone,SurfaceType,SectionID,Age,PCI,HasRehab
MSP,wet-freeze,PCC,88,24,78.57,0
MSP,wet-freeze,PCC,88,25,70.27,0
MSP,wet-freeze,PCC,88,26,78.4,0
MSP,wet-freeze,PCC,88,27,74.26,0
MSP,wet-freeze,PCC,88,28,100.0,1
MSP,wet-freeze,PCC,88,29,98.87,0
MSP,wet-freeze,PCC,88,30,96.07,0
MSP,wet-freeze,PCC,89,0,91.47,0
MSP,wet-freeze,PCC,89,1,89.75,0
MSP,wet-freeze,PCC,89,2,93.61,0
MSP,wet-freeze,PCC,89,3,92.04,0
MSP,wet-freeze,PCC,89,4,81.23,0
MSP,wet-freeze,PCC,89,5,70.96,0
MSP,wet-freeze,PCC,89,6,79.89,0
MSP,wet-freeze,PCC,89,7,97.35,1
MSP,wet-freeze,PCC,89,8,92.13,0
MSP,wet-freeze,PCC,89,9,92.55,0
MSP,wet-freeze,PCC,89,10,95.47,0
MSP,wet-freeze,PCC,89,11,85.5,0
MSP,wet-freeze,PCC,89,12,79.8,0
MSP,wet-freeze,PCC,89,13,75.93,0
MSP,wet-freeze,PCC,89,14,100.0,1
MSP,wet-freeze,PCC,89,15,97.57,0
MSP,wet-freeze,PCC,89,16,77.76,0
MSP,wet-freeze,PCC,89,17,81.96,0
MSP,wet-freeze,PCC,89,18,79.13,0
MSP,wet-freeze,PCC,89,19,66.17,0
MSP,wet-freeze,PCC,89,20,68.04,0
MSP,wet-freeze,PCC,89,21,98.98,1
MSP,wet-freeze,PCC,89,22,100.0,0
MSP,wet-freeze,PCC,89,23,95.13,0
MSP,wet-freeze,PCC,89,24,79.65,0
MSP,wet-freeze,PCC,89,25,73.79,0
MSP,wet-freeze,PCC,89,26,67.73,0
MSP,wet-freeze,PCC,89,27,58.55,0
MSP,wet-freeze,PCC,89,28,100.0,1
MSP,wet-freeze,PCC,89,29,88.84,0
MSP,wet-freeze,PCC,89,30,81.37,0
MSP,wet-freeze,PCC,90,0,98.3,0
MSP,wet-freeze,PCC,90,1,95.81,0
MSP,wet-freeze,PCC,90,2,85.9,0
MSP,wet-freeze,PCC,90,3,91.73,0
MSP,wet-freeze,PCC,90,4,80.61,0
MSP,wet-freeze,PCC,90,5,82.09,0
MSP,wet-freeze,PCC,90,6,79.77,0
MSP,wet-freeze,PCC,90,7,99.83,1
MSP,wet-freeze,PCC,90,8,97.37,0
MSP,wet-freeze,PCC,90,9,88.0,0
MSP,wet-freeze,PCC,90,10,86.31,0
MSP,wet-freeze,PCC,90,11,81.9,0
MSP,wet-freeze,PCC,90,12,75.7,0
MSP,wet-freeze,PCC,90,13,73.1,0
MSP,wet-freeze,PCC,90,14,92.26,1
MSP,wet-freeze,PCC,90,15,91.31,0
MSP,wet-freeze,PCC,90,16,86.31,0
MSP,wet-freeze,PCC,90,17,78.9,0
MSP,wet-freeze,PCC,90,18,73.33,0
MSP,wet-freeze,PCC,90,19,68.88,0
MSP,wet-freeze,PCC,90,20,67.74,0
MSP,wet-freeze,PCC,90,21,100.0,1
MSP,wet-freeze,PCC,90,22,91.61,0
MSP,wet-freeze,PCC,90,23,83.12,0
MSP,wet-freeze,PCC,90,24,79.91,0
MSP,wet-freeze,PCC,90,25,77.35,0
MSP,wet-freeze,PCC,90,26,74.21,0
MSP,wet-freeze,PCC,90,27,67.75,0
MSP,wet-freeze,PCC,90,28,93.52,1
MSP,wet-freeze,PCC,90,29,89.88,0
MSP,wet-freeze,PCC,90,30,84.58,0
BOS,wet-freeze,AC,91,0,98.15,0
BOS,wet-freeze,AC,91,1,87.61,0
BOS,wet-freeze,AC,91,2,82.65,0
BOS,wet-freeze,AC,91,3,75.68,0
BOS,wet-freeze,AC,91,4,73.73,0
BOS,wet-freeze,AC,91,5,64.9,0
BOS,wet-freeze,AC,91,6,69.21,0
BOS,wet-freeze,AC,91,7,91.07,1
BOS,wet-freeze,AC,91,8,95.05,0
BOS,wet-freeze,AC,91,9,91.7,0
BOS,wet-freeze,AC,91,10,86.72,0
BOS,wet-freeze,AC,91,11,94.94,0
BOS,wet-freeze,AC,91,12,77.65,0
BOS,wet-freeze,AC,91,13,67.07,0
BOS,wet-freeze,AC,91,14,99.52,1
BOS,wet-freeze,AC,91,15,85.32,0
BOS,wet-freeze,AC,91,16,86.64,0
BOS,wet-freeze,AC,91,17,75.6,0
BOS,wet-freeze,AC,91,18,78.1,0
BOS,wet-freeze,AC,91,19,66.63,0
BOS,wet-freeze,AC,91,20,64.65,0
BOS,wet-freeze,AC,91,21,96.82,1
BOS,wet-freeze,AC,91,22,100.0,0
BOS,wet-freeze,AC,91,23,82.32,0
BOS,wet-freeze,AC,91,24,87.13,0
BOS,wet-freeze,AC,91,25,73.89,0
BOS,wet-freeze,AC,91,26,67.83,0
BOS,wet-freeze,AC,91,27,59.61,0
BOS,wet-freeze,AC,91,28,100.0,1
BOS,wet-freeze,AC,91,29,82.94,0
BOS,wet-freeze,AC,91,30,81.63,0
BOS,wet-freeze,AC,92,0,100.0,0
BOS,wet-freeze,AC,92,1,90.48,0
BOS,wet-freeze,AC,92,2,77.69,0
BOS,wet-freeze,AC,92,3,80.63,0
BOS,wet-freeze,AC,92,4,82.21,0
BOS,wet-freeze,AC,92,5,75.37,0
BOS,wet-freeze,AC,92,6,64.75,0
BOS,wet-freeze,AC,92,7,100.0,1
BOS,wet-freeze,AC,92,8,91.25,0
BOS,wet-freeze,AC,92,9,79.45,0
BOS,wet-freeze,AC,92,10,75.58,0
BOS,wet-freeze,AC,92,11,81.29,0
BOS,wet-freeze,AC,92,12,67.97,0
BOS,wet-freeze,AC,92,13,61.23,0
BOS,wet-freeze,AC,92,14,98.5,1
BOS,wet-freeze,AC,92,15,100.0,0
BOS,wet-freeze,AC,92,16,96.42,0
BOS,wet-freeze,AC,92,17,92.38,0
BOS,wet-freeze,AC,92,18,73.85,0
BOS,wet-freeze,AC,92,19,71.73,0
BOS,wet-freeze,AC,92,20,58.4,0
BOS,wet-freeze,AC,92,21,100.0,1
BOS,wet-freeze,AC,92,22,88.97,0
BOS,wet-freeze,AC,92,23,90.7,0
BOS,wet-freeze,AC,92,24,79.64,0
BOS,wet-freeze,AC,92,25,76.3,0
BOS,wet-freeze,AC,92,26,69.51,0
BOS,wet-freeze,AC,92,27,63.87,0
BOS,wet-freeze,AC,92,28,97.3,1
BOS,wet-freeze,AC,92,29,90.91,0
BOS,wet-freeze,AC,92,30,89.63,0
BOS,wet-freeze,AC,93,0,90.69,0
BOS,wet-freeze,AC,93,1,93.63,0
BOS,wet-freeze,AC,93,2,92.1,0
BOS,wet-freeze,AC,93,3,76.31,0
BOS,wet-freeze,AC,93,4,69.63,0
BOS,wet-freeze,AC,93,5,69.21,0
BOS,wet-freeze,AC,93,6,69.24,0
BOS,wet-freeze,AC,93,7,100.0,1
BOS,wet-freeze,AC,93,8,90.57,0
BOS,wet-freeze,AC,93,9,88.24,0
BOS,wet-freeze,AC,93,10,72.54,0
BOS,wet-freeze,AC,93,11,74.3,0
BOS,wet-freeze,AC,93,12,69.33,0
BOS,wet-freeze,AC,93,13,58.59,0
BOS,wet-freeze,AC,93,14,95.81,1
BOS,wet-freeze,AC,93,15,90.77,0
BOS,wet-freeze,AC,93,16,90.86,0
BOS,wet-freeze,AC,93,17,86.76,0
BOS,wet-freeze,AC,93,18,70.17,0
BOS,wet-freeze,AC,93,19,68.8,0
BOS,wet-freeze,AC,93,20,50.12,0
BOS,wet-freeze,AC,93,21,97.08,1
BOS,wet-freeze,AC,93,22,92.87,0
BOS,wet-freeze,AC,93,23,82.99,0
BOS,wet-freeze,AC,93,24,76.67,0
BOS,wet-freeze,AC,93,25,71.64,0
BOS,wet-freeze,AC,93,26,69.2,0
BOS,wet-freeze,AC,93,27,58.38,0
BOS,wet-freeze,AC,93,28,88.81,1
BOS,wet-freeze,AC,93,29,84.15,0
BOS,wet-freeze,AC,93,30,84.44,0
BOS,wet-freeze,AC,94,0,98.55,0
BOS,wet-freeze,AC,94,1,75.63,0
BOS,wet-freeze,AC,94,2,82.7,0
BOS,wet-freeze,AC,94,3,75.61,0
BOS,wet-freeze,AC,94,4,81.21,0
BOS,wet-freeze,AC,94,5,69.93,0
BOS,wet-freeze,AC,94,6,67.65,0
BOS,wet-freeze,AC,94,7,100.0,1
BOS,wet-freeze,AC,94,8,82.83,0
BOS,wet-freeze,AC,94,9,90.82,0
BOS,wet-freeze,AC,94,10,82.85,0
BOS,wet-freeze,AC,94,11,78.13,0
BOS,wet-freeze,AC,94,12,90.5,0
BOS,wet-freeze,AC,94,13,57.14,0
BOS,wet-freeze,AC,94,14,100.0,1
BOS,wet-freeze,AC,94,15,92.4,0
BOS,wet-freeze,AC,94,16,90.63,0
BOS,wet-freeze,AC,94,17,83.3,0
BOS,wet-freeze,AC,94,18,76.79,0
BOS,wet-freeze,AC,94,19,71.17,0
BOS,wet-freeze,AC,94,20,68.09,0
BOS,wet-freeze,AC,94,21,92.41,1
BOS,wet-freeze,AC,94,22,97.93,0
BOS,wet-freeze,AC,94,23,85.12,0
BOS,wet-freeze,AC,94,24,74.64,0
BOS,wet-freeze,AC,94,25,71.51,0
BOS,wet-freeze,AC,94,26,74.19,0
BOS,wet-freeze,AC,94,27,57.75,0
BOS,wet-freeze,AC,94,28,100.0,1
BOS,wet-freeze,AC,94,29,91.31,0
BOS,wet-freeze,AC,94,30,93.48,0
BOS,wet-freeze,AC,95,0,97.26,0
BOS,wet-freeze,AC,95,1,98.47,0
BOS,wet-freeze,AC,95,2,85.36,0
BOS,wet-freeze,AC,95,3,83.06,0
BOS,wet-freeze,AC,95,4,75.69,0
BOS,wet-freeze,AC,95,5,79.28,0
BOS,wet-freeze,AC,95,6,62.2,0
BOS,wet-freeze,AC,95,7,100.0,1
BOS,wet-freeze,AC,95,8,95.06,0
BOS,wet-freeze,AC,95,9,89.4,0
BOS,wet-freeze,AC,95,10,86.55,0
BOS,wet-freeze,AC,95,11,81.23,0
BOS,wet-freeze,AC,95,12,75.63,0
BOS,wet-freeze,AC,95,13,69.8,0
BOS,wet-freeze,AC,95,14,100.0,1
BOS,wet-freeze,AC,95,15,100.0,0
BOS,wet-freeze,AC,95,16,92.69,0
BOS,wet-freeze,AC,95,17,81.26,0
BOS,wet-freeze,AC,95,18,73.71,0
BOS,wet-freeze,AC,95,19,74.99,0
BOS,wet-freeze,AC,95,20,70.2,0
BOS,wet-freeze,AC,95,21,100.0,1
BOS,wet-freeze,AC,95,22,90.88,0
BOS,wet-freeze,AC,95,23,87.08,0
BOS,wet-freeze,AC,95,24,72.48,0
BOS,wet-freeze,AC,95,25,73.39,0
BOS,wet-freeze,AC,95,26,72.99,0
BOS,wet-freeze,AC,95,27,58.09,0
BOS,wet-freeze,AC,95,28,100.0,1
BOS,wet-freeze,AC,95,29,94.24,0
BOS,wet-freeze,AC,95,30,89.73,0
BOS,wet-freeze,PCC,96,0,91.53,0
BOS,wet-freeze,PCC,96,1,94.56,0
BOS,wet-freeze,PCC,96,2,74.08,0
BOS,wet-freeze,PCC,96,3,85.9,0
BOS,wet-freeze,PCC,96,4,73.51,0
BOS,wet-freeze,PCC,96,5,82.01,0
BOS,wet-freeze,PCC,96,6,73.44,0
BOS,wet-freeze,PCC,96,7,100.0,1
BOS,wet-freeze,PCC,96,8,100.0,0
BOS,wet-freeze,PCC,96,9,87.46,0
BOS,wet-freeze,PCC,96,10,97.94,0
BOS,wet-freeze,PCC,96,11,89.5,0
BOS,wet-freeze,PCC,96,12,77.8,0
BOS,wet-freeze,PCC,96,13,81.52,0
BOS,wet-freeze,PCC,96,14,94.47,1
BOS,wet-freeze,PCC,96,15,91.28,0
BOS,wet-freeze,PCC,96,16,85.32,0
BOS,wet-freeze,PCC,96,17,81.88,0
BOS,wet-freeze,PCC,96,18,72.66,0
BOS,wet-freeze,PCC,96,19,77.57,0
BOS,wet-freeze,PCC,96,20,66.34,0
BOS,wet-freeze,PCC,96,21,100.0,1
BOS,wet-freeze,PCC,96,22,89.08,0
BOS,wet-freeze,PCC,96,23,78.43,0
BOS,wet-freeze,PCC,96,24,82.81,0
BOS,wet-freeze,PCC,96,25,68.08,0
BOS,wet-freeze,PCC,96,26,70.71,0
BOS,wet-freeze,PCC,96,27,58.53,0
BOS,wet-freeze,PCC,96,28,100.0,1
BOS,wet-freeze,PCC,96,29,97.12,0
BOS,wet-freeze,PCC,96,30,86.05,0
BOS,wet-freeze,PCC,97,0,100.0,0
BOS,wet-freeze,PCC,97,1,89.02,0
BOS,wet-freeze,PCC,97,2,90.84,0
BOS,wet-freeze,PCC,97,3,83.25,0
BOS,wet-freeze,PCC,97,4,81.03,0
BOS,wet-freeze,PCC,97,5,83.48,0
BOS,wet-freeze,PCC,97,6,75.37,0
BOS,wet-freeze,PCC,97,7,100.0,1
BOS,wet-freeze,PCC,97,8,86.48,0
BOS,wet-freeze,PCC,97,9,85.59,0
BOS,wet-freeze,PCC,97,10,82.92,0
BOS,wet-freeze,PCC,97,11,79.94,0
BOS,wet-freeze,PCC,97,12,70.52,0
BOS,wet-freeze,PCC,97,13,84.33,0
BOS,wet-freeze,PCC,97,14,100.0,1
BOS,wet-freeze,PCC,97,15,99.41,0
BOS,wet-freeze,PCC,97,16,91.13,0
BOS,wet-freeze,PCC,97,17,83.87,0
BOS,wet-freeze,PCC,97,18,74.31,0
BOS,wet-freeze,PCC,97,19,72.85,0
BOS,wet-freeze,PCC,97,20,67.53,0
BOS,wet-freeze,PCC,97,21,93.79,1
BOS,wet-freeze,PCC,97,22,94.23,0
BOS,wet-freeze,PCC,97,23,85.16,0
BOS,wet-freeze,PCC,97,24,71.31,0
BOS,wet-freeze,PCC,97,25,70.53,0
BOS,wet-freeze,PCC,97,26,66.78,0
BOS,wet-freeze,PCC,97,27,71.28,0
BOS,wet-freeze,PCC,97,28,100.0,1
BOS,wet-freeze,PCC,97,29,87.73,0
BOS,wet-freeze,PCC,97,30,92.28,0
BOS,wet-freeze,PCC,98,0,86.22,0
BOS,wet-freeze,PCC,98,1,93.09,0
BOS,wet-freeze,PCC,98,2,81.02,0
BOS,wet-freeze,PCC,98,3,80.26,0
BOS,wet-freeze,PCC,98,4,83.04,0
BOS,wet-freeze,PCC,98,5,65.25,0
BOS,wet-freeze,PCC,98,6,60.26,0
BOS,wet-freeze,PCC,98,7,97.08,1
BOS,wet-freeze,PCC,98,8,98.27,0
BOS,wet-freeze,PCC,98,9,78.52,0
BOS,wet-freeze,PCC,98,10,65.22,0
BOS,wet-freeze,PCC,98,11,73.85,0
BOS,wet-freeze,PCC,98,12,72.45,0
BOS,wet-freeze,PCC,98,13,70.54,0
BOS,wet-freeze,PCC,98,14,97.68,1
BOS,wet-freeze,PCC,98,15,93.12,0
BOS,wet-freeze,PCC,98,16,94.76,0
BOS,wet-freeze,PCC,98,17,73.11,0
BOS,wet-freeze,PCC,98,18,73.15,0
BOS,wet-freeze,PCC,98,19,69.48,0
BOS,wet-freeze,PCC,98,20,67.46,0
BOS,wet-freeze,PCC,98,21,97.45,1
BOS,wet-freeze,PCC,98,22,96.1,0
BOS,wet-freeze,PCC,98,23,78.57,0
BOS,wet-freeze,PCC,98,24,83.77,0
BOS,wet-freeze,PCC,98,25,85.29,0
BOS,wet-freeze,PCC,98,26,70.92,0
BOS,wet-freeze,PCC,98,27,70.16,0
BOS,wet-freeze,PCC,98,28,100.0,1
BOS,wet-freeze,PCC,98,29,91.25,0
BOS,wet-freeze,PCC,98,30,87.33,0
BOS,wet-freeze,PCC,99,0,91.23,0
BOS,wet-freeze,PCC,99,1,89.82,0
BOS,wet-freeze,PCC,99,2,91.39,0
BOS,wet-freeze,PCC,99,3,84.64,0
BOS,wet-freeze,PCC,99,4,76.11,0
BOS,wet-freeze,PCC,99,5,76.8,0
BOS,wet-freeze,PCC,99,6,75.75,0
BOS,wet-freeze,PCC,99,7,89.75,1
BOS,wet-freeze,PCC,99,8,100.0,0
BOS,wet-freeze,PCC,99,9,89.83,0
BOS,wet-freeze,PCC,99,10,87.45,0
BOS,wet-freeze,PCC,99,11,86.29,0
BOS,wet-freeze,PCC,99,12,69.06,0
BOS,wet-freeze,PCC,99,13,66.93,0
BOS,wet-freeze,PCC,99,14,98.56,1
BOS,wet-freeze,PCC,99,15,89.24,0
BOS,wet-freeze,PCC,99,16,95.65,0
BOS,wet-freeze,PCC,99,17,79.16,0
BOS,wet-freeze,PCC,99,18,74.41,0
BOS,wet-freeze,PCC,99,19,71.82,0
BOS,wet-freeze,PCC,99,20,57.89,0
BOS,wet-freeze,PCC,99,21,98.02,1
BOS,wet-freeze,PCC,99,22,97.56,0
BOS,wet-freeze,PCC,99,23,90.15,0
BOS,wet-freeze,PCC,99,24,85.69,0
BOS,wet-freeze,PCC,99,25,77.78,0
BOS,wet-freeze,PCC,99,26,66.44,0
BOS,wet-freeze,PCC,99,27,70.5,0
BOS,wet-freeze,PCC,99,28,100.0,1
BOS,wet-freeze,PCC,99,29,92.57,0
BOS,wet-freeze,PCC,99,30,86.08,0
BOS,wet-freeze,PCC,100,0,100.0,0
BOS,wet-freeze,PCC,100,1,85.76,0
BOS,wet-freeze,PCC,100,2,95.43,0
BOS,wet-freeze,PCC,100,3,85.06,0
BOS,wet-freeze,PCC,100,4,85.93,0
BOS,wet-freeze,PCC,100,5,69.69,0
BOS,wet-freeze,PCC,100,6,76.9,0
BOS,wet-freeze,PCC,100,7,100.0,1
BOS,wet-freeze,PCC,100,8,96.95,0
BOS,wet-freeze,PCC,100,9,91.94,0
BOS,wet-freeze,PCC,100,10,86.27,0
BOS,wet-freeze,PCC,100,11,87.44,0
BOS,wet-freeze,PCC,100,12,78.28,0
BOS,wet-freeze,PCC,100,13,61.22,0
BOS,wet-freeze,PCC,100,14,94.41,1
BOS,wet-freeze,PCC,100,15,92.5,0
BOS,wet-freeze,PCC,100,16,91.61,0
BOS,wet-freeze,PCC,100,17,83.05,0
BOS,wet-freeze,PCC,100,18,85.01,0
BOS,wet-freeze,PCC,100,19,65.65,0
BOS,wet-freeze,PCC,100,20,69.8,0
BOS,wet-freeze,PCC,100,21,90.91,1
BOS,wet-freeze,PCC,100,22,97.53,0
BOS,wet-freeze,PCC,100,23,89.14,0
BOS,wet-freeze,PCC,100,24,85.97,0
BOS,wet-freeze,PCC,100,25,74.21,0
BOS,wet-freeze,PCC,100,26,78.99,0
BOS,wet-freeze,PCC,100,27,71.58,0
BOS,wet-freeze,PCC,100,28,100.0,1
BOS,wet-freeze,PCC,100,29,93.44,0
BOS,wet-freeze,PCC,100,30,91.57,0
SFO,wet-no-freeze,AC,101,0,93.93,0
SFO,wet-no-freeze,AC,101,1,97.24,0
SFO,wet-no-freeze,AC,101,2,96.07,0
SFO,wet-no-freeze,AC,101,3,90.12,0
SFO,wet-no-freeze,AC,101,4,76.88,0
SFO,wet-no-freeze,AC,101,5,80.05,0
SFO,wet-no-freeze,AC,101,6,66.05,0
SFO,wet-no-freeze,AC,101,7,100.0,1
SFO,wet-no-freeze,AC,101,8,98.6,0
SFO,wet-no-freeze,AC,101,9,82.39,0
SFO,wet-no-freeze,AC,101,10,81.7,0
SFO,wet-no-freeze,AC,101,11,82.84,0
SFO,wet-no-freeze,AC,101,12,76.21,0
SFO,wet-no-freeze,AC,101,13,65.44,0
SFO,wet-no-freeze,AC,101,14,100.0,1
SFO,wet-no-freeze,AC,101,15,95.79,0
SFO,wet-no-freeze,AC,101,16,86.57,0
SFO,wet-no-freeze,AC,101,17,77.5,0
SFO,wet-no-freeze,AC,101,18,81.61,0
SFO,wet-no-freeze,AC,101,19,80.14,0
SFO,wet-no-freeze,AC,101,20,64.55,0
SFO,wet-no-freeze,AC,101,21,96.94,1
SFO,wet-no-freeze,AC,101,22,95.76,0
SFO,wet-no-freeze,AC,101,23,86.7,0
SFO,wet-no-freeze,AC,101,24,83.79,0
SFO,wet-no-freeze,AC,101,25,82.94,0
SFO,wet-no-freeze,AC,101,26,63.91,0
SFO,wet-no-freeze,AC,101,27,72.59,0
SFO,wet-no-freeze,AC,101,28,100.0,1
SFO,wet-no-freeze,AC,101,29,92.99,0
SFO,wet-no-freeze,AC,101,30,87.02,0
SFO,wet-no-freeze,AC,102,0,93.59,0
SFO,wet-no-freeze,AC,102,1,79.01,0
SFO,wet-no-freeze,AC,102,2,92.76,0
SFO,wet-no-freeze,AC,102,3,81.43,0
SFO,wet-no-freeze,AC,102,4,80.16,0
SFO,wet-no-freeze,AC,102,5,77.05,0
SFO,wet-no-freeze,AC,102,6,63.71,0
SFO,wet-no-freeze,AC,102,7,100.0,1
SFO,wet-no-freeze,AC,102,8,93.71,0
SFO,wet-no-freeze,AC,102,9,96.63,0
SFO,wet-no-freeze,AC,102,10,78.29,0
SFO,wet-no-freeze,AC,102,11,83.44,0
SFO,wet-no-freeze,AC,102,12,77.02,0
SFO,wet-no-freeze,AC,102,13,76.95,0
SFO,wet-no-freeze,AC,102,14,100.0,1
SFO,wet-no-freeze,AC,102,15,91.36,0
SFO,wet-no-freeze,AC,102,16,85.71,0
SFO,wet-no-freeze,AC,102,17,83.49,0
SFO,wet-no-freeze,AC,102,18,73.17,0
SFO,wet-no-freeze,AC,102,19,77.89,0
SFO,wet-no-freeze,AC,102,20,64.9,0
SFO,wet-no-freeze,AC,102,21,85.47,1
SFO,wet-no-freeze,AC,102,22,91.26,0
SFO,wet-no-freeze,AC,102,23,83.23,0
SFO,wet-no-freeze,AC,102,24,76.57,0
SFO,wet-no-freeze,AC,102,25,73.14,0
SFO,wet-no-freeze,AC,102,26,75.22,0
SFO,wet-no-freeze,AC,102,27,76.19,0
SFO,wet-no-freeze,AC,102,28,100.0,1
SFO,wet-no-freeze,AC,102,29,89.24,0
SFO,wet-no-freeze,AC,102,30,86.67,0
SFO,wet-no-freeze,AC,103,0,91.61,0
SFO,wet-no-freeze,AC,103,1,88.33,0
SFO,wet-no-freeze,AC,103,2,81.17,0
SFO,wet-no-freeze,AC,103,3,72.51,0
SFO,wet-no-freeze,AC,103,4,74.17,0
SFO,wet-no-freeze,AC,103,5,74.37,0
SFO,wet-no-freeze,AC,103,6,68.77,0
SFO,wet-no-freeze,AC,103,7,97.92,1
SFO,wet-no-freeze,AC,103,8,91.65,0
SFO,wet-no-freeze,AC,103,9,94.72,0
SFO,wet-no-freeze,AC,103,10,82.22,0
SFO,wet-no-freeze,AC,103,11,85.87,0
SFO,wet-no-freeze,AC,103,12,71.37,0
SFO,wet-no-freeze,AC,103,13,69.6,0
SFO,wet-no-freeze,AC,103,14,92.67,1
SFO,wet-no-freeze,AC,103,15,90.47,0
SFO,wet-no-freeze,AC,103,16,90.94,0
SFO,wet-no-freeze,AC,103,17,83.31,0
SFO,wet-no-freeze,AC,103,18,79.53,0
SFO,wet-no-freeze,AC,103,19,72.53,0
SFO,wet-no-freeze,AC,103,20,57.16,0
SFO,wet-no-freeze,AC,103,21,98.35,1
SFO,wet-no-freeze,AC,103,22,92.07,0
SFO,wet-no-freeze,AC,103,23,98.54,0
SFO,wet-no-freeze,AC,103,24,81.67,0
SFO,wet-no-freeze,AC,103,25,85.01,0
SFO,wet-no-freeze,AC,103,26,81.01,0
SFO,wet-no-freeze,AC,103,27,79.64,0
SFO,wet-no-freeze,AC,103,28,97.95,1
SFO,wet-no-freeze,AC,103,29,97.53,0
SFO,wet-no-freeze,AC,103,30,97.13,0
SFO,wet-no-freeze,AC,104,0,93.82,0
SFO,wet-no-freeze,AC,104,1,86.03,0
SFO,wet-no-freeze,AC,104,2,80.89,0
SFO,wet-no-freeze,AC,104,3,88.39,0
SFO,wet-no-freeze,AC,104,4,70.36,0
SFO,wet-no-freeze,AC,104,5,72.73,0
SFO,wet-no-freeze,AC,104,6,73.34,0
SFO,wet-no-freeze,AC,104,7,100.0,1
SFO,wet-no-freeze,AC,104,8,98.36,0
SFO,wet-no-freeze,AC,104,9,94.41,0
SFO,wet-no-freeze,AC,104,10,96.21,0
SFO,wet-no-freeze,AC,104,11,79.16,0
SFO,wet-no-freeze,AC,104,12,75.45,0
SFO,wet-no-freeze,AC,104,13,71.7,0
SFO,wet-no-freeze,AC,104,14,100.0,1
SFO,wet-no-freeze,AC,104,15,100.0,0
SFO,wet-no-freeze,AC,104,16,93.31,0
SFO,wet-no-freeze,AC,104,17,92.11,0
SFO,wet-no-freeze,AC,104,18,74.9,0
SFO,wet-no-freeze,AC,104,19,81.93,0
SFO,wet-no-freeze,AC,104,20,77.19,0
SFO,wet-no-freeze,AC,104,21,100.0,1
SFO,wet-no-freeze,AC,104,22,100.0,0
SFO,wet-no-freeze,AC,104,23,81.96,0
SFO,wet-no-freeze,AC,104,24,83.44,0
SFO,wet-no-freeze,AC,104,25,78.05,0
SFO,wet-no-freeze,AC,104,26,78.78,0
SFO,wet-no-freeze,AC,104,27,62.77,0
SFO,wet-no-freeze,AC,104,28,100.0,1
SFO,wet-no-freeze,AC,104,29,99.73,0
SFO,wet-no-freeze,AC,104,30,91.98,0
SFO,wet-no-freeze,AC,105,0,95.81,0
SFO,wet-no-freeze,AC,105,1,85.97,0
SFO,wet-no-freeze,AC,105,2,84.2,0
SFO,wet-no-freeze,AC,105,3,91.53,0
SFO,wet-no-freeze,AC,105,4,85.59,0
SFO,wet-no-freeze,AC,105,5,77.24,0
SFO,wet-no-freeze,AC,105,6,70.4,0
SFO,wet-no-freeze,AC,105,7,89.87,1
SFO,wet-no-freeze,AC,105,8,90.93,0
SFO,wet-no-freeze,AC,105,9,99.05,0
SFO,wet-no-freeze,AC,105,10,80.34,0
SFO,wet-no-freeze,AC,105,11,83.36,0
SFO,wet-no-freeze,AC,105,12,82.93,0
SFO,wet-no-freeze,AC,105,13,65.85,0
SFO,wet-no-freeze,AC,105,14,100.0,1
SFO,wet-no-freeze,AC,105,15,100.0,0
SFO,wet-no-freeze,AC,105,16,90.77,0
SFO,wet-no-freeze,AC,105,17,98.53,0
SFO,wet-no-freeze,AC,105,18,72.1,0
SFO,wet-no-freeze,AC,105,19,82.54,0
SFO,wet-no-freeze,AC,105,20,69.74,0
SFO,wet-no-freeze,AC,105,21,100.0,1
SFO,wet-no-freeze,AC,105,22,94.4,0
SFO,wet-no-freeze,AC,105,23,84.31,0
SFO,wet-no-freeze,AC,105,24,81.98,0
SFO,wet-no-freeze,AC,105,25,66.31,0
SFO,wet-no-freeze,AC,105,26,72.3,0
SFO,wet-no-freeze,AC,105,27,64.39,0
SFO,wet-no-freeze,AC,105,28,100.0,1
SFO,wet-no-freeze,AC,105,29,98.64,0
SFO,wet-no-freeze,AC,105,30,89.91,0
SFO,wet-no-freeze,PCC,106,0,95.78,0
SFO,wet-no-freeze,PCC,106,1,88.66,0
SFO,wet-no-freeze,PCC,106,2,87.37,0
SFO,wet-no-freeze,PCC,106,3,91.56,0
SFO,wet-no-freeze,PCC,106,4,89.25,0
SFO,wet-no-freeze,PCC,106,5,78.5,0
SFO,wet-no-freeze,PCC,106,6,74.61,0
SFO,wet-no-freeze,PCC,106,7,95.48,1
SFO,wet-no-freeze,PCC,106,8,100.0,0
SFO,wet-no-freeze,PCC,106,9,94.21,0
SFO,wet-no-freeze,PCC,106,10,98.07,0
SFO,wet-no-freeze,PCC,106,11,79.87,0
SFO,wet-no-freeze,PCC,106,12,79.37,0
SFO,wet-no-freeze,PCC,106,13,77.89,0
SFO,wet-no-freeze,PCC,106,14,100.0,1
SFO,wet-no-freeze,PCC,106,15,92.98,0
SFO,wet-no-freeze,PCC,106,16,85.37,0
SFO,wet-no-freeze,PCC,106,17,91.19,0
SFO,wet-no-freeze,PCC,106,18,84.97,0
SFO,wet-no-freeze,PCC,106,19,73.3,0
SFO,wet-no-freeze,PCC,106,20,81.01,0
SFO,wet-no-freeze,PCC,106,21,100.0,1
